vote_id,chamber,congress,session,clerk_rollnumber,rollnumber,date,bill_number,n_compared,agreement
house_111_1st_475,house,111,1,475,473,2009-06-26,HR2996,425,1.0
house_111_1st_477,house,111,1,477,475,2009-06-26,HR2454,429,1.0
house_111_1st_479,house,111,1,479,477,2009-07-07,HR1129,402,1.0
house_111_1st_486,house,111,1,486,484,2009-07-08,HR2965,425,1.0
house_111_1st_482,house,111,1,482,480,2009-07-08,HR1945,418,1.0
house_111_1st_525,house,111,1,525,523,2009-07-09,HR3081,422,1.0
house_111_1st_510,house,111,1,510,508,2009-07-09,HR2997,424,1.0
house_111_1st_529,house,111,1,529,527,2009-07-10,HR3082,416,1.0
house_111_1st_536,house,111,1,536,534,2009-07-14,HR402,417,1.0
house_111_1st_542,house,111,1,542,540,2009-07-15,HR762,411,1.0
house_111_1st_571,house,111,1,571,569,2009-07-16,HR3170,425,1.0
house_111_1st_592,house,111,1,592,590,2009-07-17,HR3183,415,1.0
house_111_1st_577,house,111,1,577,575,2009-07-17,HR1018,422,1.0
house_111_1st_595,house,111,1,595,593,2009-07-20,HR2245,388,1.0
house_111_1st_603,house,111,1,603,601,2009-07-21,HR1933,420,1.0
house_111_1st_604,house,111,1,604,602,2009-07-21,HR2632,419,1.0
house_111_1st_613,house,111,1,613,611,2009-07-22,HR3119,424,1.0
house_111_1st_612,house,111,1,612,610,2009-07-22,HR2920,429,1.0
house_111_1st_607,house,111,1,607,605,2009-07-22,HR1675,425,1.0
house_111_1st_608,house,111,1,608,606,2009-07-22,HR2938,416,1.0
house_111_1st_615,house,111,1,615,613,2009-07-22,HR2972,422,1.0
house_111_1st_637,house,111,1,637,635,2009-07-23,HR3288,422,1.0
house_111_1st_646,house,111,1,646,644,2009-07-24,HR3293,415,1.0
house_111_1st_650,house,111,1,650,648,2009-07-28,HR1293,424,1.0
house_111_1st_680,house,111,1,680,678,2009-07-30,HR2749,423,1.0
house_111_1st_675,house,111,1,675,673,2009-07-30,HR3326,428,1.0
house_111_1st_682,house,111,1,682,680,2009-07-31,HR3435,423,1.0
house_111_1st_686,house,111,1,686,684,2009-07-31,HR3269,420,1.0
house_111_1st_688,house,111,1,688,686,2009-09-08,HR310,386,1.0
house_111_1st_687,house,111,1,687,685,2009-09-08,HR324,392,1.0
house_111_1st_692,house,111,1,692,690,2009-09-09,HR2498,417,1.0
house_111_1st_691,house,111,1,691,689,2009-09-09,HR2097,418,1.0
house_111_1st_695,house,111,1,695,693,2009-09-10,HR965,416,1.0
house_111_1st_702,house,111,1,702,700,2009-09-15,HR3137,412,1.0
house_111_1st_709,house,111,1,709,707,2009-09-16,HR3246,424,1.0
house_111_1st_719,house,111,1,719,717,2009-09-17,HR3221,422,1.0
house_111_1st_721,house,111,1,721,719,2009-09-22,HR2971,409,1.0
house_111_1st_726,house,111,1,726,724,2009-09-23,HR3614,417,1.0
house_111_1st_728,house,111,1,728,726,2009-09-23,HR324,421,1.0
house_111_1st_725,house,111,1,725,723,2009-09-23,HR2215,421,1.0
house_111_1st_731,house,111,1,731,729,2009-09-23,HR3617,418,1.0
house_111_1st_737,house,111,1,737,735,2009-09-24,HR3631,422,1.0
house_111_1st_739,house,111,1,739,737,2009-09-25,HR2918,405,1.0
house_111_1st_752,house,111,1,752,750,2009-10-01,HR3183,420,1.0
house_111_1st_761,house,111,1,761,759,2009-10-07,HR2997,423,1.0
house_111_1st_768,house,111,1,768,766,2009-10-08,HR3590,414,1.0
house_111_1st_767,house,111,1,767,765,2009-10-08,HJRES26,420,1.0
house_111_1st_770,house,111,1,770,768,2009-10-08,HR2647,425,1.0
house_111_1st_773,house,111,1,773,771,2009-10-13,HR3476,384,1.0
house_111_1st_772,house,111,1,772,770,2009-10-13,HR3689,389,1.0
house_111_1st_784,house,111,1,784,782,2009-10-15,HR2892,420,1.0
house_111_1st_789,house,111,1,789,787,2009-10-15,HR2442,413,1.0
house_111_1st_790,house,111,1,790,788,2009-10-20,HR3763,398,1.0
house_111_1st_791,house,111,1,791,789,2009-10-20,HR3319,399,1.0
house_111_1st_793,house,111,1,793,791,2009-10-21,S1793,415,1.0
house_111_1st_807,house,111,1,807,805,2009-10-22,HR3585,414,1.0
house_111_1st_813,house,111,1,813,811,2009-10-23,HR3619,394,1.0
house_111_1st_819,house,111,1,819,817,2009-10-28,S1694,419,1.0
house_111_1st_830,house,111,1,830,828,2009-10-29,HR3854,419,1.0
house_111_1st_826,house,111,1,826,824,2009-10-29,HR2996,423,1.0
house_111_1st_834,house,111,1,834,832,2009-11-02,S509,350,1.0
house_111_1st_839,house,111,1,839,837,2009-11-03,HR3157,396,1.0
house_111_1st_851,house,111,1,851,849,2009-11-04,HR3639,421,1.0
house_111_1st_867,house,111,1,867,865,2009-11-06,HR3788,414,1.0
house_111_1st_868,house,111,1,868,866,2009-11-06,S1211,406,1.0
house_111_1st_875,house,111,1,875,873,2009-11-06,HR2868,421,1.0
house_111_1st_887,house,111,1,887,885,2009-11-07,HR3962,433,1.0
house_111_1st_889,house,111,1,889,887,2009-11-16,S1314,371,1.0
house_111_1st_890,house,111,1,890,888,2009-11-16,HR3539,365,1.0
house_111_1st_891,house,111,1,891,889,2009-11-16,HR3767,366,1.0
house_111_1st_901,house,111,1,901,899,2009-11-18,HR3791,424,1.0
house_111_1st_905,house,111,1,905,903,2009-11-19,HR2781,423,1.0
house_111_1st_909,house,111,1,909,907,2009-11-19,HR3961,424,1.0
house_111_1st_904,house,111,1,904,902,2009-11-19,S1599,423,1.0
house_111_1st_913,house,111,1,913,911,2009-12-01,HR3667,385,1.0
house_111_1st_918,house,111,1,918,916,2009-12-02,HR3634,413,1.0
house_111_1st_929,house,111,1,929,927,2009-12-03,HR4154,423,1.0
house_111_1st_943,house,111,1,943,941,2009-12-09,HR4213,420,1.0
house_111_1st_941,house,111,1,941,939,2009-12-09,HR3951,416,1.0
house_111_1st_949,house,111,1,949,947,2009-12-10,HR3288,421,1.0
house_111_1st_950,house,111,1,950,948,2009-12-10,HR4017,417,1.0
house_111_1st_968,house,111,1,968,966,2009-12-11,HR4173,423,1.0
house_111_1st_973,house,111,1,973,971,2009-12-15,HR3978,412,1.0
house_111_1st_977,house,111,1,977,975,2009-12-15,S1472,417,1.0
house_111_1st_988,house,111,1,988,985,2009-12-16,HR4314,430,1.0
house_111_2nd_5,house,111,2,5,991,2010-01-13,HR3892,356,1.0
house_111_2nd_14,house,111,2,14,1000,2010-01-21,HR1065,407,1.0
house_111_2nd_12,house,111,2,12,998,2010-01-21,HR3254,410,1.0
house_111_2nd_13,house,111,2,13,999,2010-01-21,HR3342,400,1.0
house_111_2nd_22,house,111,2,22,1008,2010-01-27,HR4474,414,1.0
house_111_2nd_24,house,111,2,24,1010,2010-01-27,HR4508,412,1.0
house_111_2nd_23,house,111,2,23,1009,2010-01-27,HR3726,413,1.0
house_111_2nd_26,house,111,2,26,1012,2010-02-02,HR4495,388,1.0
house_111_2nd_43,house,111,2,43,1029,2010-02-04,HR4061,425,1.0
house_111_2nd_47,house,111,2,47,1033,2010-02-04,HR4532,416,1.0
house_111_2nd_50,house,111,2,50,1036,2010-02-22,HR4238,329,1.0
house_111_2nd_49,house,111,2,49,1035,2010-02-22,HR4425,328,1.0
house_111_2nd_59,house,111,2,59,1045,2010-02-23,HR2314,407,1.0
house_111_2nd_64,house,111,2,64,1050,2010-02-24,HR4626,423,1.0
house_111_2nd_73,house,111,2,73,1059,2010-02-26,HR2701,402,1.0
house_111_2nd_82,house,111,2,82,1068,2010-03-03,HR4247,413,1.0
house_111_2nd_109,house,111,2,109,1094,2010-03-12,HR3650,352,1.0
house_111_2nd_116,house,111,2,116,1101,2010-03-16,HR4628,414,1.0
house_111_2nd_124,house,111,2,124,1109,2010-03-17,S1147,410,1.0
house_111_2nd_127,house,111,2,127,1112,2010-03-17,HR4825,412,1.0
house_111_2nd_134,house,111,2,134,1119,2010-03-18,HR3509,406,1.0
house_111_2nd_128,house,111,2,128,1113,2010-03-18,HR4214,417,1.0
house_111_2nd_137,house,111,2,137,1122,2010-03-19,HR3671,408,1.0
house_111_2nd_142,house,111,2,142,1127,2010-03-19,HR3644,412,1.0
house_111_2nd_138,house,111,2,138,1123,2010-03-19,HR2788,408,1.0
house_111_2nd_151,house,111,2,151,1136,2010-03-20,HR1612,402,1.0
house_111_2nd_155,house,111,2,155,1140,2010-03-21,HR4840,418,1.0
house_111_2nd_167,house,111,2,167,1152,2010-03-21,HR4872,429,1.0
house_111_2nd_170,house,111,2,170,1155,2010-03-22,HR4810,411,1.0
house_111_2nd_171,house,111,2,171,1156,2010-03-22,HR4667,405,1.0
house_111_2nd_174,house,111,2,174,1159,2010-03-23,HJRES80,414,1.0
house_111_2nd_186,house,111,2,186,1171,2010-03-24,HR4899,412,1.0
house_111_2nd_182,house,111,2,182,1167,2010-03-24,HR4849,422,1.0
house_111_2nd_192,house,111,2,192,1177,2010-03-25,HR4360,415,1.0
house_111_2nd_209,house,111,2,209,1194,2010-04-15,HR4715,404,1.0
house_111_2nd_223,house,111,2,223,1208,2010-04-26,HR4861,369,1.0
house_111_2nd_221,house,111,2,221,1206,2010-04-26,HR4543,368,1.0
house_111_2nd_226,house,111,2,226,1211,2010-04-27,HR5146,415,1.0
house_111_2nd_230,house,111,2,230,1215,2010-04-28,HR5013,418,1.0
house_111_2nd_242,house,111,2,242,1227,2010-04-29,HR2499,390,1.0
house_111_2nd_255,house,111,2,255,1240,2010-05-06,HR5019,405,1.0
house_111_2nd_280,house,111,2,280,1265,2010-05-19,HR5099,409,1.0
house_111_2nd_277,house,111,2,277,1262,2010-05-19,HR5325,407,1.0
house_111_2nd_276,house,111,2,276,1261,2010-05-19,HR1514,407,1.0
house_111_2nd_298,house,111,2,298,1283,2010-05-25,HR3885,405,1.0
house_111_2nd_336,house,111,2,336,1321,2010-05-28,HR5136,413,1.0
house_111_2nd_332,house,111,2,332,1317,2010-05-28,HR5116,410,1.0
house_111_2nd_345,house,111,2,345,1330,2010-06-09,HR5278,414,1.0
house_111_2nd_346,house,111,2,346,1331,2010-06-09,HR5133,407,1.0
house_111_2nd_353,house,111,2,353,1338,2010-06-10,HR5072,408,1.0
house_111_2nd_354,house,111,2,354,1339,2010-06-10,S3473,408,1.0
house_111_2nd_357,house,111,2,357,1342,2010-06-14,HR5502,355,1.0
house_111_2nd_363,house,111,2,363,1348,2010-06-15,HR5486,415,1.0
house_111_2nd_375,house,111,2,375,1360,2010-06-17,HR5297,421,1.0
house_111_2nd_391,house,111,2,391,1376,2010-06-24,HR5175,423,1.0
house_111_2nd_398,house,111,2,398,1383,2010-06-29,HR5618,415,1.0
house_111_2nd_403,house,111,2,403,1388,2010-06-30,HR5395,407,1.0
house_111_2nd_413,house,111,2,413,1398,2010-06-30,HR4173,427,1.0
house_111_2nd_405,house,111,2,405,1390,2010-06-30,HR4307,415,1.0
house_111_2nd_408,house,111,2,408,1393,2010-06-30,HR4505,418,1.0
house_111_2nd_423,house,111,2,423,1408,2010-07-01,HR5618,421,1.0
house_111_2nd_436,house,111,2,436,1419,2010-07-13,HR4773,378,1.0
house_111_2nd_441,house,111,2,441,1424,2010-07-14,HR1722,419,1.0
house_111_2nd_442,house,111,2,442,1425,2010-07-14,S1508,412,1.0
house_111_2nd_447,house,111,2,447,1430,2010-07-15,HR5114,417,1.0
house_111_2nd_452,house,111,2,452,1435,2010-07-20,HR5604,400,1.0
house_111_2nd_464,house,111,2,464,1447,2010-07-22,HR5341,409,1.0
house_111_2nd_471,house,111,2,471,1454,2010-07-27,HR5730,415,1.0
house_111_2nd_482,house,111,2,482,1465,2010-07-28,HR5822,415,1.0
house_111_2nd_499,house,111,2,499,1482,2010-07-29,HR5850,417,1.0
house_111_2nd_506,house,111,2,506,1489,2010-07-30,HR5851,407,1.0
house_111_2nd_502,house,111,2,502,1485,2010-07-30,HR5901,412,1.0
house_111_2nd_514,house,111,2,514,1497,2010-07-30,HR5982,394,1.0
house_111_2nd_513,house,111,2,513,1496,2010-07-30,HR3534,401,1.0
house_111_2nd_524,house,111,2,524,1507,2010-09-15,HR5366,407,1.0
house_111_2nd_522,house,111,2,522,1505,2010-09-15,HR5873,409,1.0
house_111_2nd_530,house,111,2,530,1513,2010-09-16,HR4785,410,1.0
house_111_2nd_561,house,111,2,561,1544,2010-09-29,S3729,420,1.0
house_111_2nd_551,house,111,2,551,1534,2010-09-29,HR3685,423,1.0
house_111_2nd_550,house,111,2,550,1533,2010-09-29,HR847,426,1.0
house_111_2nd_554,house,111,2,554,1537,2010-09-29,HR2378,425,1.0
house_111_2nd_574,house,111,2,574,1557,2010-11-17,HR5758,415,1.0
house_111_2nd_580,house,111,2,580,1563,2010-11-18,S3774,405,1.0
house_111_2nd_581,house,111,2,581,1564,2010-11-29,HR5877,364,1.0
house_111_2nd_593,house,111,2,593,1576,2010-12-01,HJRES101,415,1.0
house_111_2nd_601,house,111,2,601,1584,2010-12-02,HR6469,417,1.0
house_111_2nd_603,house,111,2,603,1586,2010-12-02,S3307,419,1.0
house_111_2nd_608,house,111,2,608,1591,2010-12-07,HR6400,381,1.0
house_111_2nd_624,house,111,2,624,1607,2010-12-08,S3998,402,1.0
house_111_2nd_627,house,111,2,627,1610,2010-12-09,HR6412,371,1.0
house_111_2nd_628,house,111,2,628,1611,2010-12-14,S1405,363,1.0
house_111_2nd_629,house,111,2,629,1612,2010-12-14,S3167,367,1.0
house_111_2nd_630,house,111,2,630,1613,2010-12-14,HR6510,362,1.0
house_111_2nd_634,house,111,2,634,1617,2010-12-15,HR6205,398,1.0
house_111_2nd_631,house,111,2,631,1614,2010-12-15,HR5446,404,1.0
house_111_2nd_642,house,111,2,642,1625,2010-12-16,S3447,410,1.0
house_111_2nd_640,house,111,2,640,1623,2010-12-16,S841,407,1.0
house_111_2nd_645,house,111,2,645,1628,2010-12-16,S987,405,1.0
house_111_2nd_641,house,111,2,641,1624,2010-12-16,S3860,408,1.0
house_111_2nd_656,house,111,2,656,1639,2010-12-17,S3874,334,1.0
house_111_2nd_658,house,111,2,658,1641,2010-12-21,HR6540,347,1.0
house_111_2nd_663,house,111,2,663,1646,2010-12-21,HR6547,333,1.0
house_112_1st_14,house,112,1,14,12,2011-01-19,HR2,433,1.0
house_112_1st_25,house,112,1,25,23,2011-01-26,HR359,398,1.0
house_112_1st_26,house,112,1,26,24,2011-02-08,HR514,424,1.0
house_112_1st_27,house,112,1,27,25,2011-02-09,S188,428,1.0
house_112_1st_28,house,112,1,28,26,2011-02-09,HR519,427,1.0
house_112_1st_36,house,112,1,36,34,2011-02-14,HR514,418,1.0
house_112_1st_147,house,112,1,147,145,2011-02-19,HR1,423,1.0
house_112_1st_154,house,112,1,154,152,2011-03-01,HJRES44,425,1.0
house_112_1st_160,house,112,1,160,158,2011-03-02,HR662,424,1.0
house_112_1st_162,house,112,1,162,160,2011-03-03,HR4,425,1.0
house_112_1st_164,house,112,1,164,162,2011-03-08,HR525,417,1.0
house_112_1st_163,house,112,1,163,161,2011-03-08,HR570,412,1.0
house_112_1st_171,house,112,1,171,169,2011-03-10,HR830,426,1.0
house_112_1st_174,house,112,1,174,172,2011-03-11,HR836,418,1.0
house_112_1st_175,house,112,1,175,173,2011-03-14,HR793,393,1.0
house_112_1st_179,house,112,1,179,177,2011-03-15,HJRES48,428,1.0
house_112_1st_188,house,112,1,188,186,2011-03-16,HR861,423,1.0
house_112_1st_192,house,112,1,192,190,2011-03-17,HR1076,419,1.0
house_112_1st_198,house,112,1,198,196,2011-03-29,HR839,421,1.0
house_112_1st_204,house,112,1,204,202,2011-03-30,HR471,419,1.0
house_112_1st_220,house,112,1,220,218,2011-04-01,HR658,418,1.0
house_112_1st_224,house,112,1,224,222,2011-04-01,HR1255,422,1.0
house_112_1st_225,house,112,1,225,223,2011-04-04,HR1246,392,1.0
house_112_1st_249,house,112,1,249,247,2011-04-07,HR910,426,1.0
house_112_1st_247,house,112,1,247,245,2011-04-07,HR1363,427,1.0
house_112_1st_250,house,112,1,250,248,2011-04-08,HJRES37,411,1.0
house_112_1st_252,house,112,1,252,250,2011-04-08,HJRES37,418,1.0
house_112_1st_254,house,112,1,254,252,2011-04-12,HR1308,411,1.0
house_112_1st_255,house,112,1,255,253,2011-04-12,S307,410,1.0
house_112_1st_264,house,112,1,264,262,2011-04-13,HR1217,418,1.0
house_112_1st_268,house,112,1,268,266,2011-04-14,HR1473,426,1.0
house_112_1st_278,house,112,1,278,276,2011-05-02,HR1423,398,1.0
house_112_1st_285,house,112,1,285,283,2011-05-03,HR1213,420,1.0
house_112_1st_292,house,112,1,292,290,2011-05-04,HR3,425,1.0
house_112_1st_290,house,112,1,290,288,2011-05-04,HR1214,425,1.0
house_112_1st_298,house,112,1,298,296,2011-05-05,HR1230,414,1.0
house_112_1st_309,house,112,1,309,307,2011-05-11,HR1229,425,1.0
house_112_1st_320,house,112,1,320,318,2011-05-12,HR1231,422,1.0
house_112_1st_329,house,112,1,329,327,2011-05-13,HR754,407,1.0
house_112_1st_332,house,112,1,332,330,2011-05-23,HR1657,385,1.0
house_112_1st_340,house,112,1,340,338,2011-05-25,HR1216,418,1.0
house_112_1st_375,house,112,1,375,373,2011-05-26,HR1540,417,1.0
house_112_1st_378,house,112,1,378,376,2011-05-31,S1082,419,1.0
house_112_1st_379,house,112,1,379,377,2011-05-31,HR1954,414,1.0
house_112_1st_409,house,112,1,409,407,2011-06-02,HR2017,418,1.0
house_112_1st_418,house,112,1,418,416,2011-06-14,HR2055,415,1.0
house_112_1st_459,house,112,1,459,457,2011-06-16,HR2112,419,1.0
house_112_1st_462,house,112,1,462,460,2011-06-21,S349,396,1.0
house_112_1st_460,house,112,1,460,458,2011-06-21,HR1632,395,1.0
house_112_1st_461,house,112,1,461,459,2011-06-21,HR771,397,1.0
house_112_1st_478,house,112,1,478,476,2011-06-22,HR2021,418,1.0
house_112_1st_491,house,112,1,491,488,2011-06-23,HR1249,420,1.0
house_112_1st_494,house,112,1,494,491,2011-06-24,HR2278,417,1.0
house_112_1st_493,house,112,1,493,490,2011-06-24,HJRES68,417,1.0
house_112_1st_532,house,112,1,532,529,2011-07-08,HR2219,422,1.0
house_112_1st_562,house,112,1,562,559,2011-07-12,HR1309,427,1.0
house_112_1st_563,house,112,1,563,560,2011-07-12,HR2417,425,1.0
house_112_1st_573,house,112,1,573,570,2011-07-13,HR2018,422,1.0
house_112_1st_600,house,112,1,600,597,2011-07-15,HR2354,414,1.0
house_112_1st_606,house,112,1,606,603,2011-07-19,HR2560,423,1.0
house_112_1st_611,house,112,1,611,608,2011-07-20,HR2553,419,1.0
house_112_1st_621,house,112,1,621,618,2011-07-21,HR1315,413,1.0
house_112_1st_629,house,112,1,629,626,2011-07-22,HR2551,410,1.0
house_112_1st_650,house,112,1,650,647,2011-07-26,HR1938,425,1.0
house_112_1st_674,house,112,1,674,671,2011-07-29,HR2244,418,1.0
house_112_1st_678,house,112,1,678,675,2011-07-29,HR2213,419,1.0
house_112_1st_677,house,112,1,677,674,2011-07-29,S627,427,1.0
house_112_1st_679,house,112,1,679,676,2011-07-30,HR1975,415,1.0
house_112_1st_680,house,112,1,680,677,2011-07-30,HR1843,416,1.0
house_112_1st_684,house,112,1,684,681,2011-08-01,HR398,425,1.0
house_112_1st_690,house,112,1,690,686,2011-08-01,S365,429,1.0
house_112_1st_683,house,112,1,683,680,2011-08-01,HR2715,422,1.0
house_112_1st_698,house,112,1,698,694,2011-09-09,HR1892,397,1.0
house_112_1st_701,house,112,1,701,697,2011-09-12,HR1059,383,1.0
house_112_1st_705,house,112,1,705,701,2011-09-13,HR2218,418,1.0
house_112_1st_706,house,112,1,706,702,2011-09-14,HJRES77,417,1.0
house_112_1st_711,house,112,1,711,707,2011-09-15,HR2587,423,1.0
house_112_1st_713,house,112,1,713,709,2011-09-20,HR2189,415,1.0
house_112_1st_712,house,112,1,712,708,2011-09-20,HR2944,414,1.0
house_112_1st_718,house,112,1,718,714,2011-09-21,S846,408,1.0
house_112_1st_741,house,112,1,741,737,2011-09-23,HR2401,417,1.0
house_112_1st_744,house,112,1,744,740,2011-10-03,HR670,396,1.0
house_112_1st_743,house,112,1,743,739,2011-10-03,HR765,393,1.0
house_112_1st_764,house,112,1,764,760,2011-10-06,HR2681,422,1.0
house_112_1st_782,house,112,1,782,778,2011-10-12,HR3079,428,1.0
house_112_1st_781,house,112,1,781,777,2011-10-12,HR3078,428,1.0
house_112_1st_783,house,112,1,783,779,2011-10-12,HR3080,428,1.0
house_112_1st_789,house,112,1,789,785,2011-10-13,HR358,422,1.0
house_112_1st_791,house,112,1,791,787,2011-10-13,HR2250,416,1.0
house_112_1st_800,house,112,1,800,796,2011-10-14,HR2273,410,1.0
house_112_1st_801,house,112,1,801,797,2011-10-24,HR320,392,1.0
house_112_1st_804,house,112,1,804,800,2011-10-25,HR2447,421,1.0
house_112_1st_809,house,112,1,809,805,2011-10-26,HR1904,420,1.0
house_112_1st_813,house,112,1,813,809,2011-10-27,HR2576,418,1.0
house_112_1st_815,house,112,1,815,811,2011-10-27,HR674,420,1.0
house_112_1st_817,house,112,1,817,813,2011-11-01,S1280,405,1.0
house_112_1st_825,house,112,1,825,821,2011-11-03,HR2930,423,1.0
house_112_1st_828,house,112,1,828,824,2011-11-03,HR2940,423,1.0
house_112_1st_831,house,112,1,831,827,2011-11-04,HR3321,388,1.0
house_112_1st_838,house,112,1,838,834,2011-11-14,HR298,390,1.0
house_112_1st_839,house,112,1,839,835,2011-11-14,HR2422,389,1.0
house_112_1st_837,house,112,1,837,833,2011-11-14,S1412,384,1.0
house_112_1st_852,house,112,1,852,848,2011-11-16,HR822,425,1.0
house_112_1st_857,house,112,1,857,853,2011-11-17,HR2112,418,1.0
house_112_1st_861,house,112,1,861,857,2011-11-29,HR2192,407,1.0
house_112_1st_869,house,112,1,869,865,2011-11-30,HR3094,422,1.0
house_112_1st_880,house,112,1,880,876,2011-12-01,HR527,421,1.0
house_112_1st_873,house,112,1,873,869,2011-12-01,HR3463,424,1.0
house_112_1st_888,house,112,1,888,884,2011-12-02,HR3010,419,1.0
house_112_1st_901,house,112,1,901,897,2011-12-07,HR10,424,1.0
house_112_1st_912,house,112,1,912,908,2011-12-08,HR1633,417,1.0
house_112_1st_913,house,112,1,913,909,2011-12-12,HR3220,350,1.0
house_112_1st_914,house,112,1,914,910,2011-12-12,HR2158,353,1.0
house_112_1st_924,house,112,1,924,920,2011-12-13,HR2767,419,1.0
house_112_1st_923,house,112,1,923,919,2011-12-13,HR3630,426,1.0
house_112_1st_921,house,112,1,921,917,2011-12-13,S384,417,1.0
house_112_1st_920,house,112,1,920,916,2011-12-13,HR3246,414,1.0
house_112_1st_932,house,112,1,932,928,2011-12-14,HR1540,418,1.0
house_112_1st_929,house,112,1,929,925,2011-12-14,HR3421,415,1.0
house_112_1st_935,house,112,1,935,931,2011-12-15,HR2719,415,1.0
house_112_1st_943,house,112,1,943,939,2011-12-16,HR3672,417,1.0
house_112_1st_941,house,112,1,941,937,2011-12-16,HR2055,416,1.0
house_112_2nd_4,house,112,2,4,948,2012-01-18,HJRES98,414,1.0
house_112_2nd_6,house,112,2,6,950,2012-01-23,HR1141,377,1.0
house_112_2nd_10,house,112,2,10,954,2012-01-25,HR1022,407,1.0
house_112_2nd_11,house,112,2,11,955,2012-01-25,HR3801,407,1.0
house_112_2nd_18,house,112,2,18,962,2012-02-01,HR1173,425,1.0
house_112_2nd_19,house,112,2,19,963,2012-02-01,HR3835,425,1.0
house_112_2nd_30,house,112,2,30,974,2012-02-02,HR3582,420,1.0
house_112_2nd_33,house,112,2,33,977,2012-02-03,HR658,416,1.0
house_112_2nd_32,house,112,2,32,976,2012-02-03,HR3578,411,1.0
house_112_2nd_42,house,112,2,42,986,2012-02-07,HR3581,424,1.0
house_112_2nd_38,house,112,2,38,982,2012-02-07,HR1734,422,1.0
house_112_2nd_46,house,112,2,46,990,2012-02-08,HR3521,426,1.0
house_112_2nd_54,house,112,2,54,998,2012-02-15,HR3248,411,1.0
house_112_2nd_53,house,112,2,53,997,2012-02-15,HR3247,418,1.0
house_112_2nd_52,house,112,2,52,996,2012-02-15,HR2079,419,1.0
house_112_2nd_71,house,112,2,71,1015,2012-02-16,HR3408,423,1.0
house_112_2nd_72,house,112,2,72,1016,2012-02-17,HR3630,424,1.0
house_112_2nd_79,house,112,2,79,1023,2012-02-28,HR2117,417,1.0
house_112_2nd_91,house,112,2,91,1035,2012-02-29,HR1837,420,1.0
house_112_2nd_93,house,112,2,93,1037,2012-03-01,S1134,418,1.0
house_112_2nd_95,house,112,2,95,1039,2012-03-05,HR3637,363,1.0
house_112_2nd_96,house,112,2,96,1040,2012-03-06,HR4105,408,1.0
house_112_2nd_100,house,112,2,100,1044,2012-03-07,HR2842,418,1.0
house_112_2nd_110,house,112,2,110,1054,2012-03-08,HR3606,412,1.0
